E, G
35.1875,-0.0505606
35.188,-0.0505606
35.1885,-0.0505606
35.189,-0.0505606
35.1895,-0.0505606
35.19,-0.0505607
35.1905,-0.0505607
35.191,-0.0505607
35.1915,-0.0505607
35.192,-0.0505607
35.1925,-0.0505607
35.193,-0.0505607
35.1935,-0.0505607
35.194,-0.0505607
35.1945,-0.0505607
35.195,-0.0505607
35.1955,-0.0505607
35.196,-0.0505607
35.1965,-0.0505607
35.197,-0.0505607
35.1975,-0.0505607
35.198,-0.0505607
35.1985,-0.0505607
35.199,-0.0505607
35.1995,-0.0505607
35.2,-0.0505607
35.2005,-0.0505607
35.201,-0.0505608
35.2015,-0.0505608
35.202,-0.0505608
35.2025,-0.0505608
35.203,-0.0505608
35.2035,-0.0505608
35.204,-0.0505608
35.2045,-0.0505608
35.205,-0.0505608
35.2055,-0.0505608
35.206,-0.0505608
35.2065,-0.0505608
35.207,-0.0505608
35.2075,-0.0505608
35.208,-0.0505608
35.2085,-0.0505608
35.209,-0.0505608
35.2095,-0.0505608
35.21,-0.0505608
35.2105,-0.0505608
35.211,-0.0505608
35.2115,-0.0505608
35.212,-0.0505608
35.2125,-0.0505608
35.213,-0.0505609
35.2135,-0.0505609
35.214,-0.0505609
35.2145,-0.0505609
35.215,-0.0505609
35.2155,-0.0505609
35.216,-0.0505609
35.2165,-0.0505609
35.217,-0.0505609
35.2175,-0.0505609
35.218,-0.0505609
35.2185,-0.0505609
35.219,-0.0505609
35.2195,-0.0505609
35.22,-0.0505609
35.2205,-0.0505609
35.221,-0.0505609
35.2215,-0.0505609
35.222,-0.0505609
35.2225,-0.0505609
35.223,-0.0505609
35.2235,-0.0505609
35.224,-0.0505609
35.2245,-0.0505609
35.225,-0.0505609
35.2255,-0.050561
35.226,-0.050561
35.2265,-0.050561
35.227,-0.050561
35.2275,-0.050561
35.228,-0.050561
35.2285,-0.050561
35.229,-0.050561
35.2295,-0.050561
35.23,-0.050561
35.2305,-0.050561
35.231,-0.050561
35.2315,-0.050561
35.232,-0.050561
35.2325,-0.050561
35.233,-0.050561
35.2335,-0.050561
35.234,-0.050561
35.2345,-0.050561
35.235,-0.050561
35.2355,-0.050561
35.236,-0.050561
35.2365,-0.050561
35.237,-0.050561
35.2375,-0.050561
35.238,-0.050561
35.2385,-0.0505611
35.239,-0.0505611
35.2395,-0.0505611
35.24,-0.0505611
35.2405,-0.0505611
35.241,-0.0505611
35.2415,-0.0505611
35.242,-0.0505611
35.2425,-0.0505611
35.243,-0.0505611
35.2435,-0.0505611
35.244,-0.0505611
35.2445,-0.0505611
35.245,-0.0505611
35.2455,-0.0505611
35.246,-0.0505611
35.2465,-0.0505611
35.247,-0.0505611
35.2475,-0.0505611
35.248,-0.0505611
35.2485,-0.0505611
35.249,-0.0505611
35.2495,-0.0505611
35.25,-0.0505611
35.2505,-0.0505611
35.251,-0.0505611
35.2515,-0.0505611
35.252,-0.0505611
35.2525,-0.0505611
35.253,-0.0505612
35.2535,-0.0505612
35.254,-0.0505612
35.2545,-0.0505612
35.255,-0.0505612
35.2555,-0.0505612
35.256,-0.0505612
35.2565,-0.0505612
35.257,-0.0505612
35.2575,-0.0505612
35.258,-0.0505612
35.2585,-0.0505612
35.259,-0.0505612
35.2595,-0.0505612
35.26,-0.0505612
35.2605,-0.0505612
35.261,-0.0505612
35.2615,-0.0505612
35.262,-0.0505612
35.2625,-0.0505612
35.263,-0.0505612
35.2635,-0.0505612
35.264,-0.0505612
35.2645,-0.0505612
35.265,-0.0505612
35.2655,-0.0505612
35.266,-0.0505612
35.2665,-0.0505612
35.267,-0.0505612
35.2675,-0.0505612
35.268,-0.0505612
35.2685,-0.0505613
35.269,-0.0505613
35.2695,-0.0505613
35.27,-0.0505613
35.2705,-0.0505613
35.271,-0.0505613
35.2715,-0.0505613
35.272,-0.0505613
35.2725,-0.0505613
35.273,-0.0505613
35.2735,-0.0505613
35.274,-0.0505613
35.2745,-0.0505613
35.275,-0.0505613
35.2755,-0.0505613
35.276,-0.0505613
35.2765,-0.0505613
35.277,-0.0505613
35.2775,-0.0505613
35.278,-0.0505613
35.2785,-0.0505613
35.279,-0.0505613
35.2795,-0.0505613
35.28,-0.0505613
35.2805,-0.0505613
35.281,-0.0505613
35.2815,-0.0505613
35.282,-0.0505613
35.2825,-0.0505613
35.283,-0.0505613
35.2835,-0.0505613
35.284,-0.0505613
35.2845,-0.0505613
35.285,-0.0505613
35.2855,-0.0505614
35.286,-0.0505614
35.2865,-0.0505614
35.287,-0.0505614
35.2875,-0.0505614
35.288,-0.0505614
35.2885,-0.0505614
35.289,-0.0505614
35.2895,-0.0505614
35.29,-0.0505614
35.2905,-0.0505614
35.291,-0.0505614
35.2915,-0.0505614
35.292,-0.0505614
35.2925,-0.0505614
35.293,-0.0505614
35.2935,-0.0505614
35.294,-0.0505614
35.2945,-0.0505614
35.295,-0.0505614
35.2955,-0.0505614
35.296,-0.0505614
35.2965,-0.0505614
35.297,-0.0505614
35.2975,-0.0505614
35.298,-0.0505614
35.2985,-0.0505614
35.299,-0.0505614
35.2995,-0.0505614
35.3,-0.0505614
35.3005,-0.0505614
35.301,-0.0505614
35.3015,-0.0505614
35.302,-0.0505614
35.3025,-0.0505614
35.303,-0.0505614
35.3035,-0.0505614
35.304,-0.0505614
35.3045,-0.0505615
35.305,-0.0505615
35.3055,-0.0505615
35.306,-0.0505615
35.3065,-0.0505615
35.307,-0.0505615
35.3075,-0.0505615
35.308,-0.0505615
35.3085,-0.0505615
35.309,-0.0505615
35.3095,-0.0505615
35.31,-0.0505615
35.3105,-0.0505615
35.311,-0.0505615
35.3115,-0.0505615
35.312,-0.0505615
35.3125,-0.0505615
35.313,-0.0505615
35.3135,-0.0505615
35.314,-0.0505615
35.3145,-0.0505615
35.315,-0.0505615
35.3155,-0.0505615
35.316,-0.0505615
35.3165,-0.0505615
35.317,-0.0505615
35.3175,-0.0505615
35.318,-0.0505615
35.3185,-0.0505615
35.319,-0.0505615
35.3195,-0.0505615
35.32,-0.0505615
35.3205,-0.0505615
35.321,-0.0505615
35.3215,-0.0505615
35.322,-0.0505615
35.3225,-0.0505615
35.323,-0.0505615
35.3235,-0.0505615
35.324,-0.0505615
35.3245,-0.0505615
35.325,-0.0505615
35.3255,-0.0505615
35.326,-0.0505616
35.3265,-0.0505616
35.327,-0.0505616
35.3275,-0.0505616
35.328,-0.0505616
35.3285,-0.0505616
35.329,-0.0505616
35.3295,-0.0505616
35.33,-0.0505616
35.3305,-0.0505616
35.331,-0.0505616
35.3315,-0.0505616
35.332,-0.0505616
35.3325,-0.0505616
35.333,-0.0505616
35.3335,-0.0505616
35.334,-0.0505616
35.3345,-0.0505616
35.335,-0.0505616
35.3355,-0.0505616
35.336,-0.0505616
35.3365,-0.0505616
35.337,-0.0505616
35.3375,-0.0505616
35.338,-0.0505616
35.3385,-0.0505616
35.339,-0.0505616
35.3395,-0.0505616
35.34,-0.0505616
35.3405,-0.0505616
35.341,-0.0505616
35.3415,-0.0505616
35.342,-0.0505616
35.3425,-0.0505616
35.343,-0.0505616
35.3435,-0.0505616
35.344,-0.0505616
35.3445,-0.0505616
35.345,-0.0505616
35.3455,-0.0505616
35.346,-0.0505616
35.3465,-0.0505616
35.347,-0.0505616
35.3475,-0.0505616
35.348,-0.0505616
35.3485,-0.0505616
35.349,-0.0505616
35.3495,-0.0505616
35.35,-0.0505616
35.3505,-0.0505616
35.351,-0.0505617
35.3515,-0.0505617
35.352,-0.0505617
35.3525,-0.0505617
35.353,-0.0505617
35.3535,-0.0505617
35.354,-0.0505617
35.3545,-0.0505617
35.355,-0.0505617
35.3555,-0.0505617
35.356,-0.0505617
35.3565,-0.0505617
35.357,-0.0505617
35.3575,-0.0505617
35.358,-0.0505617
35.3585,-0.0505617
35.359,-0.0505617
35.3595,-0.0505617
35.36,-0.0505617
35.3605,-0.0505617
35.361,-0.0505617
35.3615,-0.0505617
35.362,-0.0505617
35.3625,-0.0505617
35.363,-0.0505617
35.3635,-0.0505617
35.364,-0.0505617
35.3645,-0.0505617
35.365,-0.0505617
35.3655,-0.0505617
35.366,-0.0505617
35.3665,-0.0505617
35.367,-0.0505617
35.3675,-0.0505617
35.368,-0.0505617
35.3685,-0.0505617
35.369,-0.0505617
35.3695,-0.0505617
35.37,-0.0505617
35.3705,-0.0505617
35.371,-0.0505617
35.3715,-0.0505617
35.372,-0.0505617
35.3725,-0.0505617
35.373,-0.0505617
35.3735,-0.0505617
35.374,-0.0505617
35.3745,-0.0505617
35.375,-0.0505617
35.3755,-0.0505617
35.376,-0.0505617
35.3765,-0.0505617
35.377,-0.0505617
35.3775,-0.0505617
35.378,-0.0505617
35.3785,-0.0505617
35.379,-0.0505617
35.3795,-0.0505617
35.38,-0.0505617
35.3805,-0.0505617
35.381,-0.0505617
35.3815,-0.0505617
35.382,-0.0505617
35.3825,-0.0505617
35.383,-0.0505618
35.3835,-0.0505618
35.384,-0.0505618
35.3845,-0.0505618
35.385,-0.0505618
35.3855,-0.0505618
35.386,-0.0505618
35.3865,-0.0505618
35.387,-0.0505618
35.3875,-0.0505618
35.388,-0.0505618
35.3885,-0.0505618
35.389,-0.0505618
35.3895,-0.0505618
35.39,-0.0505618
35.3905,-0.0505618
35.391,-0.0505618
35.3915,-0.0505618
35.392,-0.0505618
35.3925,-0.0505618
35.393,-0.0505618
35.3935,-0.0505618
35.394,-0.0505618
35.3945,-0.0505618
35.395,-0.0505618
35.3955,-0.0505618
35.396,-0.0505618
35.3965,-0.0505618
35.397,-0.0505618
35.3975,-0.0505618
35.398,-0.0505618
35.3985,-0.0505618
35.399,-0.0505618
35.3995,-0.0505618
35.4,-0.0505618
35.4005,-0.0505618
35.401,-0.0505618
35.4015,-0.0505618
35.402,-0.0505618
35.4025,-0.0505618
35.403,-0.0505618
35.4035,-0.0505618
35.404,-0.0505618
35.4045,-0.0505618
35.405,-0.0505618
35.4055,-0.0505618
35.406,-0.0505618
35.4065,-0.0505618
35.407,-0.0505618
35.4075,-0.0505618
35.408,-0.0505618
35.4085,-0.0505618
35.409,-0.0505618
35.4095,-0.0505618
35.41,-0.0505618
35.4105,-0.0505618
35.411,-0.0505618
35.4115,-0.0505618
35.412,-0.0505618
35.4125,-0.0505618
35.413,-0.0505618
35.4135,-0.0505618
35.414,-0.0505618
35.4145,-0.0505618
35.415,-0.0505618
35.4155,-0.0505618
35.416,-0.0505618
35.4165,-0.0505618
35.417,-0.0505618
35.4175,-0.0505618
35.418,-0.0505618
35.4185,-0.0505618
35.419,-0.0505618
35.4195,-0.0505618
35.42,-0.0505618
35.4205,-0.0505618
35.421,-0.0505618
35.4215,-0.0505618
35.422,-0.0505618
35.4225,-0.0505618
35.423,-0.0505618
35.4235,-0.0505618
35.424,-0.0505618
35.4245,-0.0505618
35.425,-0.0505618
35.4255,-0.0505618
35.426,-0.0505618
35.4265,-0.0505618
35.427,-0.0505618
35.4275,-0.0505618
35.428,-0.0505618
35.4285,-0.0505618
35.429,-0.0505618
35.4295,-0.0505618
35.43,-0.0505618
35.4305,-0.0505619
35.431,-0.0505619
35.4315,-0.0505619
35.432,-0.0505619
35.4325,-0.0505619
35.433,-0.0505619
35.4335,-0.0505619
35.434,-0.0505619
35.4345,-0.0505619
35.435,-0.0505619
35.4355,-0.0505619
35.436,-0.0505619
35.4365,-0.0505619
35.437,-0.0505619
35.4375,-0.0505619
35.438,-0.0505619
35.4385,-0.0505619
35.439,-0.0505619
35.4395,-0.0505619
35.44,-0.0505619
35.4405,-0.0505619
35.441,-0.0505619
35.4415,-0.0505619
35.442,-0.0505619
35.4425,-0.0505619
35.443,-0.0505619
35.4435,-0.0505619
35.444,-0.0505619
35.4445,-0.0505619
35.445,-0.0505619
35.4455,-0.0505619
35.446,-0.0505619
35.4465,-0.0505619
35.447,-0.0505619
35.4475,-0.0505619
35.448,-0.0505619
35.4485,-0.0505619
35.449,-0.0505619
35.4495,-0.0505619
35.45,-0.0505619
35.4505,-0.0505619
35.451,-0.0505619
35.4515,-0.0505619
35.452,-0.0505619
35.4525,-0.0505619
35.453,-0.0505619
35.4535,-0.0505619
35.454,-0.0505619
35.4545,-0.0505619
35.455,-0.0505619
35.4555,-0.0505619
35.456,-0.0505619
35.4565,-0.0505619
35.457,-0.0505619
35.4575,-0.0505619
35.458,-0.0505619
35.4585,-0.0505619
35.459,-0.0505619
35.4595,-0.0505619
35.46,-0.0505619
35.4605,-0.0505619
35.461,-0.0505619
35.4615,-0.0505619
35.462,-0.0505619
35.4625,-0.0505619
35.463,-0.0505619
35.4635,-0.0505619
35.464,-0.0505619
35.4645,-0.0505619
35.465,-0.0505619
35.4655,-0.0505619
35.466,-0.0505619
35.4665,-0.0505619
35.467,-0.0505619
35.4675,-0.0505619
35.468,-0.0505619
35.4685,-0.0505619
35.469,-0.0505619
35.4695,-0.0505619
35.47,-0.0505619
35.4705,-0.0505619
35.471,-0.0505619
35.4715,-0.0505619
35.472,-0.0505619
35.4725,-0.0505619
35.473,-0.0505619
35.4735,-0.0505619
35.474,-0.0505619
35.4745,-0.0505619
35.475,-0.0505619
35.4755,-0.0505619
35.476,-0.0505619
35.4765,-0.0505619
35.477,-0.0505619
35.4775,-0.0505619
35.478,-0.0505619
35.4785,-0.0505619
35.479,-0.0505619
35.4795,-0.0505619
35.48,-0.0505619
35.4805,-0.0505619
35.481,-0.0505619
35.4815,-0.0505619
35.482,-0.0505619
35.4825,-0.0505619
35.483,-0.0505619
35.4835,-0.0505619
35.484,-0.0505619
35.4845,-0.0505619
35.485,-0.0505619
35.4855,-0.0505619
35.486,-0.0505619
35.4865,-0.0505619
35.487,-0.0505619
35.4875,-0.0505619
35.488,-0.0505619
35.4885,-0.0505619
35.489,-0.0505619
35.4895,-0.0505619
35.49,-0.0505619
35.4905,-0.0505619
35.491,-0.0505619
35.4915,-0.0505619
35.492,-0.0505619
35.4925,-0.0505619
35.493,-0.0505619
35.4935,-0.0505619
35.494,-0.0505619
35.4945,-0.0505619
35.495,-0.0505619
35.4955,-0.0505619
35.496,-0.0505619
35.4965,-0.0505619
35.497,-0.0505619
35.4975,-0.0505619
35.498,-0.0505619
35.4985,-0.0505619
35.499,-0.0505619
35.4995,-0.0505619
35.5,-0.0505619
35.5005,-0.0505619
35.501,-0.0505619
35.5015,-0.0505619
35.502,-0.0505619
35.5025,-0.0505619
35.503,-0.0505619
35.5035,-0.0505619
35.504,-0.0505619
35.5045,-0.0505619
35.505,-0.0505619
35.5055,-0.0505619
35.506,-0.0505619
35.5065,-0.0505619
35.507,-0.0505619
35.5075,-0.0505619
35.508,-0.0505619
35.5085,-0.0505619
35.509,-0.0505619
35.5095,-0.0505619
35.51,-0.0505619
35.5105,-0.0505619
35.511,-0.0505619
35.5115,-0.0505619
35.512,-0.0505619
35.5125,-0.0505619
35.513,-0.0505619
35.5135,-0.0505619
35.514,-0.0505619
35.5145,-0.0505619
35.515,-0.0505619
35.5155,-0.0505619
35.516,-0.0505619
35.5165,-0.0505619
35.517,-0.0505619
35.5175,-0.0505619
35.518,-0.0505619
35.5185,-0.0505619
35.519,-0.0505619
35.5195,-0.0505619
35.52,-0.0505619
35.5205,-0.0505619
35.521,-0.0505619
35.5215,-0.0505619
35.522,-0.0505619
35.5225,-0.0505619
35.523,-0.0505619
35.5235,-0.0505619
35.524,-0.0505619
35.5245,-0.0505619
35.525,-0.0505619
35.5255,-0.0505619
35.526,-0.0505619
35.5265,-0.0505619
35.527,-0.0505619
35.5275,-0.0505619
35.528,-0.0505619
35.5285,-0.0505619
35.529,-0.0505619
35.5295,-0.0505619
35.53,-0.0505619
35.5305,-0.0505619
35.531,-0.0505619
35.5315,-0.0505619
35.532,-0.0505619
35.5325,-0.0505619
35.533,-0.0505619
35.5335,-0.0505619
35.534,-0.0505619
35.5345,-0.0505619
35.535,-0.0505619
35.5355,-0.0505619
35.536,-0.0505619
35.5365,-0.0505619
35.537,-0.0505619
35.5375,-0.0505619
35.538,-0.0505619
35.5385,-0.0505619
35.539,-0.0505619
35.5395,-0.0505619
35.54,-0.0505619
35.5405,-0.0505619
35.541,-0.0505619
35.5415,-0.0505619
35.542,-0.0505619
35.5425,-0.0505619
35.543,-0.0505619
35.5435,-0.0505619
35.544,-0.0505619
35.5445,-0.0505619
35.545,-0.0505619
35.5455,-0.0505619
35.546,-0.0505619
35.5465,-0.0505619
35.547,-0.0505619
35.5475,-0.0505619
35.548,-0.0505619
35.5485,-0.0505619
35.549,-0.0505619
35.5495,-0.0505619
35.55,-0.0505619
35.5505,-0.0505619
35.551,-0.0505619
35.5515,-0.0505619
35.552,-0.0505619
35.5525,-0.0505619
35.553,-0.0505619
35.5535,-0.0505619
35.554,-0.0505619
35.5545,-0.0505619
35.555,-0.0505619
35.5555,-0.0505619
35.556,-0.0505619
35.5565,-0.0505619
35.557,-0.0505619
35.5575,-0.0505619
35.558,-0.0505619
35.5585,-0.0505619
35.559,-0.0505619
35.5595,-0.0505619
35.56,-0.0505619
35.5605,-0.0505619
35.561,-0.0505619
35.5615,-0.0505619
35.562,-0.0505619
35.5625,-0.0505619
35.563,-0.0505619
35.5635,-0.0505619
35.564,-0.0505619
35.5645,-0.0505619
35.565,-0.0505619
35.5655,-0.0505619
35.566,-0.0505619
35.5665,-0.0505619
35.567,-0.0505619
35.5675,-0.0505619
35.568,-0.0505619
35.5685,-0.0505619
35.569,-0.0505619
35.5695,-0.0505619
35.57,-0.0505619
35.5705,-0.0505619
35.571,-0.0505619
35.5715,-0.0505619
35.572,-0.0505619
35.5725,-0.0505619
35.573,-0.0505619
35.5735,-0.0505619
35.574,-0.0505618
35.5745,-0.0505618
35.575,-0.0505618
35.5755,-0.0505618
35.576,-0.0505618
35.5765,-0.0505618
35.577,-0.0505618
35.5775,-0.0505618
35.578,-0.0505618
35.5785,-0.0505618
35.579,-0.0505618
35.5795,-0.0505618
35.58,-0.0505618
35.5805,-0.0505618
35.581,-0.0505618
35.5815,-0.0505618
35.582,-0.0505618
35.5825,-0.0505618
35.583,-0.0505618
35.5835,-0.0505618
35.584,-0.0505618
35.5845,-0.0505618
35.585,-0.0505618
35.5855,-0.0505618
35.586,-0.0505618
35.5865,-0.0505618
35.587,-0.0505618
35.5875,-0.0505618
35.588,-0.0505618
35.5885,-0.0505618
35.589,-0.0505618
35.5895,-0.0505618
35.59,-0.0505618
35.5905,-0.0505618
35.591,-0.0505618
35.5915,-0.0505618
35.592,-0.0505618
35.5925,-0.0505618
35.593,-0.0505618
35.5935,-0.0505618
35.594,-0.0505618
35.5945,-0.0505618
35.595,-0.0505618
35.5955,-0.0505618
35.596,-0.0505618
35.5965,-0.0505618
35.597,-0.0505618
35.5975,-0.0505618
35.598,-0.0505618
35.5985,-0.0505618
35.599,-0.0505618
35.5995,-0.0505618
35.6,-0.0505618
35.6005,-0.0505618
35.601,-0.0505618
35.6015,-0.0505618
35.602,-0.0505618
35.6025,-0.0505618
35.603,-0.0505618
35.6035,-0.0505618
35.604,-0.0505618
35.6045,-0.0505618
35.605,-0.0505618
35.6055,-0.0505618
35.606,-0.0505618
35.6065,-0.0505618
35.607,-0.0505618
35.6075,-0.0505618
35.608,-0.0505618
35.6085,-0.0505618
35.609,-0.0505618
35.6095,-0.0505618
35.61,-0.0505618
35.6105,-0.0505618
35.611,-0.0505618
35.6115,-0.0505618
35.612,-0.0505618
35.6125,-0.0505618
35.613,-0.0505618
35.6135,-0.0505618
35.614,-0.0505618
35.6145,-0.0505618
35.615,-0.0505618
35.6155,-0.0505618
35.616,-0.0505618
35.6165,-0.0505618
35.617,-0.0505618
35.6175,-0.0505618
35.618,-0.0505618
35.6185,-0.0505618
35.619,-0.0505618
35.6195,-0.0505618
35.62,-0.0505618
35.6205,-0.0505618
35.621,-0.0505618
35.6215,-0.0505618
35.622,-0.0505618
35.6225,-0.0505618
35.623,-0.0505618
35.6235,-0.0505618
35.624,-0.0505618
35.6245,-0.0505618
35.625,-0.0505618
35.6255,-0.0505618
35.626,-0.0505618
35.6265,-0.0505618
35.627,-0.0505618
35.6275,-0.0505618
35.628,-0.0505618
35.6285,-0.0505617
35.629,-0.0505617
35.6295,-0.0505617
35.63,-0.0505617
35.6305,-0.0505617
35.631,-0.0505617
35.6315,-0.0505617
35.632,-0.0505617
35.6325,-0.0505617
35.633,-0.0505617
35.6335,-0.0505617
35.634,-0.0505617
35.6345,-0.0505617
35.635,-0.0505617
35.6355,-0.0505617
35.636,-0.0505617
35.6365,-0.0505617
35.637,-0.0505617
35.6375,-0.0505617
35.638,-0.0505617
35.6385,-0.0505617
35.639,-0.0505617
35.6395,-0.0505617
35.64,-0.0505617
35.6405,-0.0505617
35.641,-0.0505617
35.6415,-0.0505617
35.642,-0.0505617
35.6425,-0.0505617
35.643,-0.0505617
35.6435,-0.0505617
35.644,-0.0505617
35.6445,-0.0505617
35.645,-0.0505617
35.6455,-0.0505617
35.646,-0.0505617
35.6465,-0.0505617
35.647,-0.0505617
35.6475,-0.0505617
35.648,-0.0505617
35.6485,-0.0505617
35.649,-0.0505617
35.6495,-0.0505617
35.65,-0.0505617
35.6505,-0.0505617
35.651,-0.0505617
35.6515,-0.0505617
35.652,-0.0505617
35.6525,-0.0505617
35.653,-0.0505617
35.6535,-0.0505617
35.654,-0.0505617
35.6545,-0.0505617
35.655,-0.0505617
35.6555,-0.0505617
35.656,-0.0505617
35.6565,-0.0505617
35.657,-0.0505617
35.6575,-0.0505617
35.658,-0.0505617
35.6585,-0.0505617
35.659,-0.0505617
35.6595,-0.0505617
35.66,-0.0505617
35.6605,-0.0505617
35.661,-0.0505617
35.6615,-0.0505617
35.662,-0.0505617
35.6625,-0.0505617
35.663,-0.0505617
35.6635,-0.0505617
35.664,-0.0505617
35.6645,-0.0505617
35.665,-0.0505617
35.6655,-0.0505617
35.666,-0.0505617
35.6665,-0.0505617
35.667,-0.0505617
35.6675,-0.0505616
35.668,-0.0505616
35.6685,-0.0505616
35.669,-0.0505616
35.6695,-0.0505616
35.67,-0.0505616
35.6705,-0.0505616
35.671,-0.0505616
35.6715,-0.0505616
35.672,-0.0505616
35.6725,-0.0505616
35.673,-0.0505616
35.6735,-0.0505616
35.674,-0.0505616
35.6745,-0.0505616
35.675,-0.0505616
35.6755,-0.0505616
35.676,-0.0505616
35.6765,-0.0505616
35.677,-0.0505616
35.6775,-0.0505616
35.678,-0.0505616
35.6785,-0.0505616
35.679,-0.0505616
35.6795,-0.0505616
35.68,-0.0505616
35.6805,-0.0505616
35.681,-0.0505616
35.6815,-0.0505616
35.682,-0.0505616
35.6825,-0.0505616
35.683,-0.0505616
35.6835,-0.0505616
35.684,-0.0505616
35.6845,-0.0505616
35.685,-0.0505616
35.6855,-0.0505616
35.686,-0.0505616
35.6865,-0.0505616
35.687,-0.0505616
35.6875,-0.0505616
35.688,-0.0505616
35.6885,-0.0505616
35.689,-0.0505616
35.6895,-0.0505616
35.69,-0.0505616
35.6905,-0.0505616
35.691,-0.0505616
35.6915,-0.0505616
35.692,-0.0505616
35.6925,-0.0505616
35.693,-0.0505616
35.6935,-0.0505616
35.694,-0.0505616
35.6945,-0.0505616
35.695,-0.0505616
35.6955,-0.0505616
35.696,-0.0505616
35.6965,-0.0505616
35.697,-0.0505616
35.6975,-0.0505616
35.698,-0.0505616
35.6985,-0.0505616
35.699,-0.0505616
35.6995,-0.0505616
35.7,-0.0505615
35.7005,-0.0505615
35.701,-0.0505615
35.7015,-0.0505615
35.702,-0.0505615
35.7025,-0.0505615
35.703,-0.0505615
35.7035,-0.0505615
35.704,-0.0505615
35.7045,-0.0505615
35.705,-0.0505615
35.7055,-0.0505615
35.706,-0.0505615
35.7065,-0.0505615
35.707,-0.0505615
35.7075,-0.0505615
35.708,-0.0505615
35.7085,-0.0505615
35.709,-0.0505615
35.7095,-0.0505615
35.71,-0.0505615
35.7105,-0.0505615
35.711,-0.0505615
35.7115,-0.0505615
35.712,-0.0505615
35.7125,-0.0505615
35.713,-0.0505615
35.7135,-0.0505615
35.714,-0.0505615
35.7145,-0.0505615
35.715,-0.0505615
35.7155,-0.0505615
35.716,-0.0505615
35.7165,-0.0505615
35.717,-0.0505615
35.7175,-0.0505615
35.718,-0.0505615
35.7185,-0.0505615
35.719,-0.0505615
35.7195,-0.0505615
35.72,-0.0505615
35.7205,-0.0505615
35.721,-0.0505615
35.7215,-0.0505615
35.722,-0.0505615
35.7225,-0.0505615
35.723,-0.0505615
35.7235,-0.0505615
35.724,-0.0505615
35.7245,-0.0505615
35.725,-0.0505615
35.7255,-0.0505615
35.726,-0.0505615
35.7265,-0.0505615
35.727,-0.0505615
35.7275,-0.0505615
35.728,-0.0505615
35.7285,-0.0505614
35.729,-0.0505614
35.7295,-0.0505614
35.73,-0.0505614
35.7305,-0.0505614
35.731,-0.0505614
35.7315,-0.0505614
35.732,-0.0505614
35.7325,-0.0505614
35.733,-0.0505614
35.7335,-0.0505614
35.734,-0.0505614
35.7345,-0.0505614
35.735,-0.0505614
35.7355,-0.0505614
35.736,-0.0505614
35.7365,-0.0505614
35.737,-0.0505614
35.7375,-0.0505614
35.738,-0.0505614
35.7385,-0.0505614
35.739,-0.0505614
35.7395,-0.0505614
35.74,-0.0505614
35.7405,-0.0505614
35.741,-0.0505614
35.7415,-0.0505614
35.742,-0.0505614
35.7425,-0.0505614
35.743,-0.0505614
35.7435,-0.0505614
35.744,-0.0505614
35.7445,-0.0505614
35.745,-0.0505614
35.7455,-0.0505614
35.746,-0.0505614
35.7465,-0.0505614
35.747,-0.0505614
35.7475,-0.0505614
35.748,-0.0505614
35.7485,-0.0505614
35.749,-0.0505614
35.7495,-0.0505614
35.75,-0.0505614
35.7505,-0.0505614
35.751,-0.0505614
35.7515,-0.0505614
35.752,-0.0505614
35.7525,-0.0505614
35.753,-0.0505614
35.7535,-0.0505614
35.754,-0.0505614
35.7545,-0.0505613
35.755,-0.0505613
35.7555,-0.0505613
35.756,-0.0505613
35.7565,-0.0505613
35.757,-0.0505613
35.7575,-0.0505613
35.758,-0.0505613
35.7585,-0.0505613
35.759,-0.0505613
35.7595,-0.0505613
35.76,-0.0505613
35.7605,-0.0505613
35.761,-0.0505613
35.7615,-0.0505613
35.762,-0.0505613
35.7625,-0.0505613
35.763,-0.0505613
35.7635,-0.0505613
35.764,-0.0505613
35.7645,-0.0505613
35.765,-0.0505613
35.7655,-0.0505613
35.766,-0.0505613
35.7665,-0.0505613
35.767,-0.0505613
35.7675,-0.0505613
35.768,-0.0505613
35.7685,-0.0505613
35.769,-0.0505613
35.7695,-0.0505613
35.77,-0.0505613
35.7705,-0.0505613
35.771,-0.0505613
35.7715,-0.0505613
35.772,-0.0505613
35.7725,-0.0505613
35.773,-0.0505613
35.7735,-0.0505613
35.774,-0.0505613
35.7745,-0.0505613
35.775,-0.0505613
35.7755,-0.0505613
35.776,-0.0505613
35.7765,-0.0505613
35.777,-0.0505613
35.7775,-0.0505613
35.778,-0.0505613
35.7785,-0.0505612
35.779,-0.0505612
35.7795,-0.0505612
35.78,-0.0505612
35.7805,-0.0505612
35.781,-0.0505612
35.7815,-0.0505612
35.782,-0.0505612
35.7825,-0.0505612
35.783,-0.0505612
35.7835,-0.0505612
35.784,-0.0505612
35.7845,-0.0505612
35.785,-0.0505612
35.7855,-0.0505612
35.786,-0.0505612
35.7865,-0.0505612
35.787,-0.0505612
35.7875,-0.0505612
35.788,-0.0505612
35.7885,-0.0505612
35.789,-0.0505612
35.7895,-0.0505612
35.79,-0.0505612
35.7905,-0.0505612
35.791,-0.0505612
35.7915,-0.0505612
35.792,-0.0505612
35.7925,-0.0505612
35.793,-0.0505612
35.7935,-0.0505612
35.794,-0.0505612
35.7945,-0.0505612
35.795,-0.0505612
35.7955,-0.0505612
35.796,-0.0505612
35.7965,-0.0505612
